num_events,duration,total_distance,avg_velocity,std_velocity,max_velocity,median_velocity,avg_acceleration,std_acceleration,avg_angular_velocity,avg_curvature,click_count,click_rate,drag_count,drag_ratio,pause_count,pause_ratio,x_mean,y_mean,x_std,y_std,x_range,y_range,straightness,avg_sampling_rate,user_id,session_id,split,is_illegal
1573,632.853999853,132660.63590691617,482.9541975398298,1116.3144565128946,7306.07722294808,56.91061259834592,4398.502803063361,11433.804341987836,4.76727172965355,0.14485636745707256,96,0.15169375562499246,75,0.04767959313413859,108,0.06865861411315957,716.928798474253,441.0470438652257,347.93445577056536,211.17699744188815,1618.0,1078.0,50.0,2.485565391647012,user15,session_3077149461,test,1
241,55.8959999084,5362.730378204098,169.42841106299988,389.4892355676331,5000.0,62.86185345793773,1136.560451031916,2524.775451282311,2.740080226537587,0.10511086625247348,17,0.30413625353976814,0,0.0,3,0.012448132780082987,532.1369294605809,391.9004149377593,169.8749353854157,185.19309303578373,674.0,562.0,9.237508031789412,4.311578653122596,user15,session_3102058551,test,0
1876,815.146000147,43400.528467291355,145.37269616134736,328.9977078383528,5000.0,26.791014048930723,910.3052509253246,1973.5959075862536,3.1570205430732,0.19266199511155357,98,0.12022386171597124,49,0.026119402985074626,72,0.03837953091684435,332.35714285714283,307.4003198294243,218.1006088504853,196.08229341757925,1342.0,717.0,50.0,2.3014282099914496,user15,session_3155649031,test,1
554,153.364000082,17456.360713539114,273.09407126013946,619.4700882706944,5000.0,46.54423767110253,4817.263706456947,21627.2723516874,3.9000550193028003,0.10813478725436315,28,0.18257218111831383,4,0.007220216606498195,13,0.023465703971119134,403.06859205776175,459.0469314079422,181.5221724310561,178.24663805499526,844.0,1001.0,23.84619348120118,3.612321012126638,user15,session_3343831517,test,0
1336,253.496999979,64690.57496867153,511.5845146303767,2378.582387045399,22063.736774337332,43.1047854999057,73349.44247740977,635273.0399280619,3.911727464632146,0.09087144088189986,72,0.2840270299292085,84,0.06287425149700598,22,0.016467065868263474,977.9109281437126,569.3188622754491,532.5764740152288,238.26878437280632,1919.0,1052.0,50.0,5.270279333130869,user15,session_3393326634,test,0
1325,823.229000092,37835.960777723274,157.75450771103147,498.79436818902235,5000.0,12.357206232734168,1695.539085155004,5763.420776689434,4.1955551066609,0.23296664436415648,113,0.13726435777574852,73,0.05509433962264151,89,0.06716981132075471,431.1501886792453,386.3637735849057,191.76466473473522,176.7618489794432,1104.0,878.0,50.0,1.609515699582892,user15,session_3603344105,test,1
417,88.9289999008,17751.779991116742,283.568987799886,566.9374691888526,5000.0,56.664858347915725,2712.871588501569,6197.100392350753,5.09306500134321,0.14442005050791518,27,0.3036129949748497,21,0.050359712230215826,12,0.02877697841726619,626.2517985611511,580.7865707434053,346.32275187215964,214.4845677880382,1279.0,1031.0,22.868522053914795,4.689134033500457,user15,session_3641521673,test,0
1325,266.690000057,49378.234132012665,283.68076525022036,680.5656161644615,5000.0,45.59654698848418,12129.192577739726,90146.66414225599,3.728839251191523,0.10574084245725607,56,0.20998162656279218,88,0.06641509433962264,26,0.019622641509433963,403.86264150943396,501.788679245283,267.912720547916,262.36926082493403,1151.0,908.0,50.0,4.968315271351779,user15,session_3704248627,test,0
1960,877.559000015,101785.01007212995,422.1318974543491,1280.8194958434651,10779.996550525855,58.16966825951384,104797.44554187509,957252.9137585966,4.758757626476787,0.18850867503357682,63,0.07179004488464381,123,0.06275510204081633,158,0.08061224489795918,983.611224489796,519.3846938775511,266.3288733627225,225.0269950805124,1911.0,1079.0,50.0,2.2334680630778077,user15,session_3791802350,test,1
742,294.394000053,27836.375422988596,290.69032556179286,633.3032989667367,5000.0,71.69805672615493,2462.174602923992,6387.3932747393455,2.9176152107690387,0.10050356472332324,34,0.11549148418065229,14,0.018867924528301886,31,0.04177897574123989,507.1064690026954,358.0148247978437,329.5879335215533,191.92169328173537,1360.0,1064.0,50.0,2.5204318018248233,user15,session_3814755566,test,0
1776,1118.24900007,118584.51428053732,470.12472473516357,1051.6452230246718,6388.330072839477,68.17434573761165,4040.089982757626,9693.875653416331,3.1158928450712797,0.11802330067564483,94,0.08405999021158597,66,0.037162162162162164,63,0.03547297297297297,820.9746621621622,564.4847972972973,575.4076266634124,294.8169502164772,1919.0,1079.0,50.0,1.5881972618699647,user15,session_3879503861,test,0
1079,292.070000172,274966.757978775,448.3194011937987,1151.1965387204941,7312.189386211484,56.066796084287326,4493.144495567782,13184.005995450274,6.149111260721202,0.15584710241612645,55,0.18831102121960663,52,0.04819277108433735,19,0.017608897126969416,461.3531047265987,553.9175162187211,2000.8772107948553,1990.8988641448348,65535.0,65535.0,50.0,3.694319852653737,user15,session_4098569257,test,1
1572,657.153000116,55120.58197739368,236.71897053964682,577.6051880392052,5000.0,38.91691177425005,2067.9436265385516,5558.8799673061885,2.8856627583423946,0.09950537234388923,103,0.15673671121005084,5,0.0031806615776081423,50,0.031806615776081425,453.2321882951654,380.3918575063613,384.4180687638823,231.77059683683052,1916.0,1073.0,50.0,2.392136990506795,user15,session_4119002624,test,0
674,1026.18600011,14987.648256499837,131.61278172128246,410.0575802500728,5000.0,14.499856656889978,1039.7951833746042,2661.848272556433,2.86183841715536,0.16458290827196662,64,0.062366861361526714,45,0.06676557863501484,17,0.025222551928783383,901.2077151335311,510.13204747774483,174.74617091499363,145.32009679191455,1094.0,725.0,20.110400607452835,0.6568010087135782,user15,session_4290136840,test,1
446,176.242000103,19045.124379576424,273.4330369183197,570.846595115024,5000.0,45.7380444115237,2053.6500487846947,4508.023579299305,3.9258870993078747,0.16230604501919926,31,0.1758945085841222,3,0.006726457399103139,38,0.08520179372197309,338.86995515695065,256.3542600896861,215.78321652408727,176.35383244422533,961.0,734.0,44.25401400380302,2.530611317048984,user15,session_4386624259,test,1
1455,817.805999994,62719.29404366627,300.81992209090237,712.9349797617181,5000.0,40.2894909670229,3061.3418207076875,7824.4288719034785,4.713920965938752,0.17755961530965683,99,0.12105560487539384,18,0.012371134020618556,122,0.0838487972508591,385.3553264604811,356.392439862543,320.75169759561305,207.93857037288615,1362.0,767.0,50.0,1.7791505565020003,user15,session_4480398495,test,1
1596,445.542999983,71119.47586706068,329.08047121560014,725.626856957092,5000.0,63.00690844357028,3559.3007399558023,11034.87705088405,4.977402171931361,0.14845939283872633,102,0.2289341320678181,14,0.008771929824561403,67,0.041979949874686714,542.9147869674185,547.9486215538847,351.79878690040147,273.6698372194885,1631.0,1064.0,50.0,3.5821458311788006,user16,session_0005840196,test,0
1003,214.779000044,142727.26447609894,390.84761014764683,1394.0050000110964,8230.279874885548,0.0,3769.223227005942,14084.865079939571,3.457388170315201,0.05935318217242028,14,0.06518328140615208,16,0.015952143569292122,20,0.019940179461615155,277.2043868394816,281.8334995014955,414.4355359688047,318.4907510077205,1919.0,1079.0,50.0,4.6699165178836095,user16,session_0025450757,test,0
566,432.399000168,18755.016280320073,201.43191405029967,499.45317907386703,5000.0,22.256161857057833,1650.0307946799014,3941.4572665881483,3.7604623956377337,0.1595385595097332,45,0.10407054591364955,8,0.014134275618374558,27,0.04770318021201413,254.23674911660777,318.46643109540634,157.1046676391724,156.93851376007956,841.0,715.0,50.0,1.308976199713903,user16,session_0064281061,test,1
1389,489.921999931,148749.89057728293,592.0326005253975,1528.778813587739,9239.77286506219,46.39944729739222,5367.7323902265,14674.043275953,5.559657380535113,0.11689898888552716,70,0.1428798870225438,29,0.02087832973362131,66,0.047516198704103674,484.64290856731463,519.0691144708424,357.5167746438825,363.88252150393214,1857.0,1079.0,50.0,2.835145186775905,user16,session_0083463746,test,0
940,178.322000027,68374.08144026973,398.67168645540767,1294.605105031193,10087.533868633078,29.973187663328403,4087.9302804568515,14235.759366844939,4.563857411378593,0.1372599440508795,73,0.4093718104829856,108,0.1148936170212766,31,0.03297872340425532,773.1223404255319,544.4574468085107,346.0046675383265,183.89890870783384,1916.0,985.0,50.0,5.271363039095979,user16,session_0148970615,test,0
2527,390.490999937,166820.7037315107,435.81779776459337,1208.2369864468849,9114.344987042627,61.631123381587166,33689.36456326025,276842.6805536595,5.26228952720347,0.11465212381828535,156,0.39949704353024346,188,0.07439651760981401,34,0.013454689354966362,701.2777997625643,620.2607835377919,393.90543042385906,248.870992364952,1903.0,1079.0,50.0,6.47133992949311,user16,session_0155746039,test,0
193,56.0230000019,7730.026737493556,208.9992202452964,463.23077735386914,2809.91723967686,27.276955952292017,1689.032875459463,4077.608778233718,2.811730527560882,0.08230927024408399,8,0.14279849347105086,11,0.05699481865284974,4,0.02072538860103627,302.27979274611397,510.979274611399,275.3939119242777,273.2281929112631,914.0,1038.0,32.36359786539676,3.445013654989102,user16,session_0223955219,test,0
809,213.700999975,245069.77353252287,389.3837346508011,853.7592368867489,5000.0,37.973345928699416,3175.595356036683,7273.595676627834,5.2952482865453,0.14281746791807634,40,0.18717741145188574,19,0.023485784919653894,33,0.0407911001236094,511.0840543881335,455.82694684796047,2305.703332345144,2303.9870000182655,65535.0,65535.0,50.0,3.785663146614389,user16,session_0408822104,test,1
311,111.942000151,17864.950989870482,469.65748268145643,1436.6424302424282,10243.103640251085,43.920506770706474,160930.7047455172,1219335.9924722114,6.617801594205492,0.10938722180586218,25,0.22332993841701218,7,0.022508038585209004,4,0.012861736334405145,650.3311897106109,469.54340836012864,414.41004661294266,118.85848408367065,1870.0,522.0,29.730310062558452,2.778224433907632,user16,session_0482518942,test,0
1124,274.322000027,61787.93108422286,343.5606975535691,969.369883163743,7348.966568040205,59.656737796382075,3161.365482427477,9730.393506518161,5.192814413777128,0.1195351416072157,66,0.24059317150466963,84,0.07473309608540925,31,0.027580071174377226,497.65302491103205,475.4661921708185,244.3387840456008,243.95515790760845,1537.0,899.0,50.0,4.097374617746192,user16,session_0668352196,test,1
952,261.14199996,71467.25272683546,352.23346366478165,840.0370328212791,5000.0,19.942382188529834,3354.666297813628,8611.46617265958,5.040814159670158,0.10823340306264416,53,0.2029547143244602,1,0.0010504201680672268,17,0.017857142857142856,384.2310924369748,367.48949579831935,349.6641007359708,290.91628676350706,1874.0,1059.0,50.0,3.6455261893752096,user16,session_0770188364,test,0
2442,703.16899991,132184.37878171453,306.84126089851117,720.7287925970036,5000.0,48.819636317239556,2618.3898393820145,7039.946347052075,4.46604795975625,0.14435794138481137,123,0.174922387101455,31,0.012694512694512694,89,0.03644553644553645,431.8693693693694,561.2354627354628,293.26077569280596,311.20137602450296,1919.0,1079.0,50.0,3.472849343916692,user16,session_0844521549,test,0
1187,836.45600009,337198.35759109573,992.6126032475754,3711.0582177763126,33073.59332203367,96.3822927550073,48370.84621323131,361276.7850364118,6.375548203418802,0.11489636681255692,55,0.06575360807272848,38,0.03201347935973041,35,0.02948609941027801,588.9545071609099,545.6722830665543,1927.9316415409533,1913.346682495963,65535.0,65535.0,50.0,1.4190824142241585,user16,session_0859353781,test,1
1660,4665.98399997,307555.8455208619,404.9013252825493,904.067009467413,5109.238019782597,52.001038744522404,3676.0441595513016,8616.410304288382,5.009369189855,0.13672730152604348,109,0.02336056017352413,17,0.010240963855421687,60,0.03614457831325301,471.7536144578313,490.25240963855424,1621.188657865949,1611.728930500758,65535.0,65535.0,50.0,0.35576632924816565,user16,session_0953745782,test,1
447,69.9549999237,15471.913218658912,214.97027666445723,507.59195384674786,5000.0,27.15519264353629,1632.8572566098594,3565.9585577436774,4.018843410838557,0.15161731001492962,35,0.5003216358827037,25,0.05592841163310962,17,0.03803131991051454,781.9843400447427,439.96644295302013,268.82391627326234,152.5593797255737,1435.0,965.0,50.0,6.389822035416245,user16,session_1256331958,test,0
419,436.374000072,25854.98767632698,263.53176349965423,674.2072002694373,5000.0,16.853929483336767,1984.099255833687,4777.540659054124,4.734730815849727,0.194634494144252,28,0.06416514273393949,0,0.0,39,0.09307875894988067,411.7852028639618,448.9474940334129,469.93480324620776,233.41110438025723,1983.0,1151.0,50.0,0.9601855287685944,user16,session_1271171766,test,1
966,741.151000023,27620.66771453878,208.81097822558115,566.3795507249914,5000.0,23.913597718099226,1878.3819751398858,6230.750968361272,4.913618515850453,0.22077822149833443,66,0.08905067927851656,40,0.041407867494824016,39,0.040372670807453416,331.27639751552795,330.7049689440994,261.29219187646936,196.73621095434518,1363.0,767.0,50.0,1.3033781239855606,user16,session_1386411131,test,1
2037,456.75,126447.79734345766,315.11261604917587,950.3628963570716,6960.073045243715,28.708118724393113,3567.319391973387,13879.14381678064,4.575764697256772,0.13286173141733948,131,0.2868089764641489,167,0.0819833087874325,59,0.028964162984781543,883.7579774177713,688.9734904270987,390.9613257010756,214.2905993889718,1916.0,1079.0,50.0,4.459770114942529,user16,session_1427407488,test,0
380,95.5820000172,24069.33393554284,328.0006204613025,796.287543953088,5000.0,49.55812425230542,2825.6502045419534,7012.503304997767,5.186696934910168,0.1509911798763671,21,0.21970663928585973,0,0.0,14,0.03684210526315789,536.6447368421053,371.53684210526313,295.8506230062326,206.95948441791475,1432.0,921.0,42.3928631023658,3.9756439489822237,user16,session_1484409764,test,0
1372,500.382999897,64482.010054731654,303.3155735922522,957.8964806492652,7683.881220689816,22.719965863759686,3616.0155597213197,14579.938048538406,4.710167430258418,0.16453776801745515,104,0.20784079399461533,24,0.01749271137026239,71,0.05174927113702624,276.81413994169094,237.6115160349854,242.59678241294822,155.46731496804932,1363.0,767.0,50.0,2.741899705390502,user16,session_1535403881,test,1
2616,459.495000124,140860.65764736995,286.53908262651566,1064.2806836068826,7863.368566566387,20.837334006305724,15099.667135220107,120825.75396670376,4.722277353902995,0.1401654060340311,141,0.30685861644185364,173,0.06613149847094801,57,0.021788990825688075,494.35626911314984,488.1525229357798,382.0239408458863,243.4280873416736,1919.0,1070.0,50.0,5.693206671006306,user16,session_1619535766,test,0
209,24.1289999485,7155.756895953045,209.17745173416867,575.8823436776867,5000.0,13.986024989005648,19046.423252516688,143988.16143675242,5.60943596286665,0.11765513352595842,18,0.7459903037182851,5,0.023923444976076555,3,0.014354066985645933,584.7655502392345,423.2535885167464,287.0782986865065,77.0568458936639,898.0,333.0,31.555003746304838,8.661776304284533,user16,session_1653923890,test,0
448,109.427999973,25531.00039934493,446.70753297611105,786.8923158792401,5000.0,122.065141726327,3934.0115855804506,7969.969542633577,5.4791544495477655,0.15828628121671454,28,0.25587600985953,15,0.033482142857142856,15,0.033482142857142856,481.56026785714283,609.171875,323.5776114513955,314.36008566256316,1458.0,1074.0,50.0,4.09401615775248,user16,session_1667382627,test,0
2258,330.154000044,153712.53430135816,366.69059063290143,1102.7455762141715,8097.302143895713,34.575255803558676,3952.807775061157,12897.059968624111,4.61863827742867,0.12526097669060088,123,0.3725534144175374,107,0.04738706820194863,54,0.023914968999114262,482.37112488928256,498.4007971656333,418.6082395482646,305.1779395369963,1919.0,1079.0,50.0,6.839232599632517,user16,session_1717253391,test,0
1983,1173.72199988,102723.3919672308,417.18958930057033,1771.4339220611093,16494.705400679406,32.64333654970331,8642.238130649248,52887.34796253176,5.148012079896845,0.12738633604591953,130,0.11075876571563883,94,0.04740292486132123,50,0.025214321734745335,656.8124054462935,441.33182047402926,220.4617484970268,174.54923878929216,1572.0,1077.0,50.0,1.6894971724162446,user16,session_1976172513,test,1
1463,256.342999935,194222.31749125652,397.3299992905673,1242.1321959691968,7825.363022553167,12.740655722460486,4110.9290387209285,13277.64489503493,4.788594075482021,0.10466733922685333,69,0.26917060351753735,11,0.007518796992481203,19,0.012987012987012988,387.72795625427204,456.4736842105263,330.2907537748079,325.3113007020523,1919.0,1079.0,50.0,5.707196999219669,user16,session_2083267904,test,0
1159,215.523000002,91292.46779051298,413.0008758729363,1036.4288044040088,6771.227085330768,40.9518589591097,3764.7194934832255,10351.924087010384,4.726687503644756,0.12913611368390526,77,0.35727045373016086,14,0.012079378774805867,32,0.027610008628127698,430.7446074201898,479.1458153580673,321.1024274514216,304.600341733417,1717.0,1079.0,50.0,5.377616310042291,user16,session_2194913037,test,0
2213,383.41899991,81956.22655703634,268.4312886415564,624.279685750445,5000.0,50.06069384539963,2409.124393032548,6094.197188152003,5.356795277449843,0.15389712362124297,167,0.43555483697782305,112,0.05061003163126977,57,0.025756891098056935,507.2535020334388,395.8874830546769,317.1549945848658,186.33519324590677,1918.0,1079.0,50.0,5.771753618155223,user16,session_2494483407,test,0
1501,385.30700016,77560.77657828672,252.98082579349747,706.3541443258947,5000.0,13.888883777006763,2404.088733932957,7005.500299770438,4.412205411948173,0.1561490409330641,94,0.24396130867325586,36,0.023984010659560292,68,0.04530313124583611,446.0153231179214,382.04197201865423,355.75658218091417,240.62049837280122,1919.0,1079.0,50.0,3.8955949395591176,user16,session_2636442787,test,0
697,265.899000168,129538.37339966575,617.9856793405036,1843.0489234602844,9214.187742599812,18.492851402897568,6482.080746558511,19840.977908453387,5.808680988747122,0.1102860131672112,25,0.09402066192127286,82,0.11764705882352941,10,0.014347202295552367,528.2209469153515,505.95552367288377,256.6254985667233,224.3088606654609,1918.0,862.0,50.0,2.621296054365087,user16,session_2683617861,test,0
1254,592.691999912,89249.52164301048,399.22754909039827,991.1824347321719,6037.5212654537345,33.41960611122844,3452.8316587149866,9156.347976426272,4.038006619358867,0.15110776222829309,115,0.19402995150444857,138,0.11004784688995216,134,0.10685805422647528,907.3763955342903,500.68819776714514,488.3609967651581,205.12240148079238,1919.0,1079.0,50.0,2.1157700798832915,user16,session_2853115772,test,1
1107,202.031999826,68850.17244335283,425.93383859208586,1126.584223591733,8218.597522369171,60.406862632050725,4037.187731901549,11107.47864918712,5.547835027409088,0.15110338291002362,59,0.2920329455275092,32,0.028906955736224028,46,0.04155374887082204,551.4760614272809,633.2457091237579,336.4689718257418,286.7021521037166,1867.0,1079.0,50.0,5.479330011846655,user16,session_2926423726,test,0
180,58.3759999275,5584.1968842392,448.1440978683298,1917.4107494346138,17402.4948445305,43.36496234680557,130752.46192973739,984238.5416767108,6.563390965743524,0.20172533811966997,11,0.18843360308451138,5,0.027777777777777776,8,0.044444444444444446,272.15555555555557,175.86111111111111,108.97818049367487,103.08090676522329,527.0,513.0,15.072779766481657,3.083458959564732,user16,session_2977418379,test,1
753,119.661999941,78530.93397712066,439.24894845961165,1373.2177596353251,8647.27682186726,21.094944103161772,57605.72388383693,467285.53969271225,5.520964935012588,0.1327658902940136,30,0.25070615579542094,53,0.0703851261620186,9,0.01195219123505976,513.1819389110226,506.98539176626826,404.45607366490015,307.602138458412,1919.0,1079.0,50.0,6.2927245104650655,user16,session_3067782503,test,0
760,130.018000126,26161.9574102577,210.97670353799265,494.0965813359393,4241.936949768653,13.9190180832125,1609.259512257939,3833.496772801997,3.543627483371624,0.1621304855664609,105,0.8075804880727657,11,0.014473684210526316,19,0.025,596.978947368421,625.3789473684211,375.57584713011977,259.19003477758895,1382.0,920.0,46.64457619386366,5.8453444850981136,user16,session_3071944492,test,0
220,45.5869998932,11877.03730457439,296.3927554506312,982.3439130704555,6275.0762835820915,19.295785736982822,2539.6401365958745,8454.455766379824,3.8820545855063187,0.14312333546881545,13,0.2851690181511407,4,0.01818181818181818,6,0.02727272727272727,652.8409090909091,637.4045454545454,306.5361154898822,231.4970240097337,1824.0,1016.0,16.22865420476741,4.825937230250073,user16,session_3206758270,test,0
421,287.529999971,23411.793610390512,347.62594612139225,759.3489298754115,5000.0,69.72416521223266,3805.5919795187506,9850.73536061628,4.901805126319762,0.10451852829609577,21,0.0730358571353182,9,0.021377672209026127,5,0.011876484560570071,290.15914489311166,384.56769596199524,216.20915985007795,247.52350211004534,1858.0,1079.0,50.0,1.4641950406651885,user16,session_3348997730,test,0
1779,271.11500001,51827.64521779565,173.9517669211958,547.9458188744109,5000.0,22.98850244418095,1820.998008526726,6063.827758389357,3.890168404392966,0.14948395979163961,153,0.5643361672882601,51,0.02866779089376054,60,0.03372681281618887,321.25688589094995,530.5092748735244,198.40329109803307,168.04095628869402,1919.0,963.0,50.0,6.561791121606632,user16,session_3349837388,test,0
1613,308.797999859,96627.60633129331,379.18604106746164,902.8485527095972,5664.628573393892,47.7946958896188,3371.949187776339,8608.359294649737,4.504841268125925,0.13861068176973523,116,0.3756501015322854,71,0.04401735895846249,42,0.026038437693738377,520.949163050217,583.462492250465,413.61047371273105,291.34731622745585,1909.0,1079.0,50.0,5.223479429065313,user16,session_3367539943,test,0
179,39.4449999332,5686.271089638158,193.4058364465705,430.88403581527854,2932.5132006558674,26.446791413758685,1634.5046692065948,4033.376532327973,3.544183274202842,0.16744248833793135,19,0.4816833573881721,0,0.0,13,0.07262569832402235,267.2960893854749,517.7597765363129,169.48625789082328,197.79905065596049,623.0,682.0,30.49693617132082,4.537964261709621,user16,session_3573257812,test,0
1259,291.106000185,47151.695785808784,266.15528791048814,621.5739411020284,5000.0,43.559753349810656,2537.599683472242,6561.61163640323,5.585079684183778,0.18001674263290673,97,0.33321195694474104,12,0.009531374106433678,28,0.022239872915011914,714.8467037331216,416.6354249404289,327.70518932108075,191.96677570092916,1899.0,1079.0,50.0,4.324885090653907,user16,session_3583196291,test,0
453,141.375999928,33248.27748691708,372.3696971421633,933.055198463239,6718.156406330875,103.47946278251388,3251.269234167141,8942.038184477557,3.154559642664225,0.08302127549976428,5,0.035366681774462436,0,0.0,21,0.046357615894039736,905.5430463576159,568.523178807947,515.255251656619,289.1990197485136,1778.0,1079.0,50.0,3.2042213687662966,user16,session_3656309644,test,1
410,60.1410000324,53552.9865341143,636.3633666421102,1527.294423798514,9352.354615208917,92.41458450654412,6025.2718181821065,15229.700057208382,6.262817946924476,0.11026011797944978,24,0.39906220360603223,14,0.03414634146341464,8,0.01951219512195122,389.77073170731705,532.7926829268292,296.8348204519058,309.6287759873663,1172.0,1079.0,50.0,6.817312644936384,user16,session_3726985009,test,0
260,53.7079999447,10300.87943229978,363.7182903392779,1140.535473313278,9997.373954595461,41.85586130964096,57805.54943050335,480313.04998668237,5.22787022147037,0.1227459412862519,18,0.3351456024900118,6,0.023076923076923078,12,0.046153846153846156,305.8115384615385,449.7692307692308,192.64909750586628,308.9793270305062,682.0,1048.0,12.178182668556918,4.840992035966837,user16,session_3735635217,test,0
944,217.342000008,71366.6219816887,289.5328318983948,988.7337095878661,7375.259802496614,24.156132650726292,2393.859284476067,7903.852318630447,3.8821324039437193,0.14752179483453753,35,0.16103652307750782,46,0.048728813559322036,40,0.0423728813559322,565.1705508474577,519.8728813559322,354.72453958440116,300.8090623454418,1910.0,1079.0,50.0,4.343385079576211,user16,session_3780421656,test,0
1291,2998.65100002,52733.445660631434,223.72995222861545,639.8760484610347,5000.0,17.567894345844692,1942.3297801213223,5507.454658588486,4.116027308073634,0.14977298185176482,133,0.044353277523497374,31,0.024012393493415957,59,0.045701006971340045,584.5522850503486,357.14794732765296,256.4441236277878,190.1490617687074,1500.0,1079.0,50.0,0.4305269269386099,user16,session_3974162531,test,1
1479,650.401000023,107864.07635572602,306.2214928784108,765.9516698826086,5000.0,22.619667102583847,2769.4379537658037,7197.916871170228,3.363077486181521,0.09563837658406925,70,0.10762591078046405,179,0.12102772143340094,67,0.045300878972278566,904.2041920216362,396.2454361054767,488.3991914258172,247.3054078547224,1852.0,984.0,50.0,2.2739817434900904,user16,session_4026966824,test,1
753,244.821000099,51424.788087648456,423.2855154720074,1563.2520096772255,12647.585641074184,21.437336068266866,77133.43447072225,626954.2770835852,5.2411169990984146,0.17170203661492847,32,0.13070774152160122,115,0.15272244355909695,42,0.055776892430278883,573.5245683930943,358.8871181938911,480.8289935149855,205.35522351734733,1363.0,767.0,50.0,3.075716542680179,user16,session_4098547958,test,1
641,186.34100008,19414.74645331198,207.24109028424996,556.4899031977778,5000.0,23.809537509455332,1797.4210362391395,4745.528419885753,3.994060532044917,0.13765958620427857,67,0.35955586785106625,11,0.0171606864274571,41,0.06396255850234009,366.1060842433697,299.7878315132605,229.79028749829516,179.98520401465385,1847.0,1050.0,20.99824062070309,3.4399300192915443,user16,session_4224530762,test,0
1670,360.539999962,81516.6965712067,309.67519767758324,718.3040135156025,5000.0,38.71686983862953,3399.93862334565,10425.65273892874,4.911839390796594,0.14721420354450673,151,0.4188162201584152,9,0.005389221556886228,50,0.029940119760479042,421.96526946107787,472.3904191616766,263.51405971568624,227.39185690960798,1888.0,1079.0,50.0,4.631940977910949,user16,session_4238071281,test,0
2544,207.065000057,21592.64131983617,33.41866463328603,294.6149700738104,5000.0,0.0,153.75785743473133,766.4969737228013,0.9199936833839344,0.1795159979140662,61,0.29459348505642274,133,0.05227987421383648,46,0.018081761006289308,461.6167452830189,432.14858490566036,185.29142888017597,190.65293137479753,847.0,694.0,50.0,12.285997147271138,user20,session_0101735014,test,0
1574,126.980999947,23472.565732946223,68.27680529227429,489.4269157576918,5000.0,0.0,11759.562386861762,105573.30056799031,1.7544684877214791,0.19418330214697865,26,0.2047550421783733,4,0.0025412960609911056,38,0.0241423125794155,296.57623888182974,378.53494282083864,274.86780079823944,204.48302944573743,1409.0,885.0,36.123392078823,12.395555245721521,user20,session_0379715237,test,0
1219,1909.17700005,1145197.45871022,261.48933988524425,866.6718235501197,7172.945064408171,19.24406692978485,4537.3946545971385,26953.969734277332,3.610414023489002,0.14898087990913794,75,0.03928394276593307,29,0.02378999179655455,97,0.07957342083675144,798.5020508613618,684.8695652173913,4566.359575996467,4565.3992451773665,65535.0,65535.0,50.0,0.6384950164222988,user20,session_0512046694,test,1
1361,721.585000038,59957.72573224855,219.034780165502,605.1629775026275,5000.0,39.06249359131233,1783.0860449224976,5235.881305408456,4.129654993202386,0.1687688735071085,51,0.07067774412898584,179,0.13152094048493754,84,0.06171932402645114,600.6414401175606,443.2990448199853,228.1302501777435,185.5019329389507,1439.0,899.0,50.0,1.8861256815597987,user20,session_0593223632,test,0
1659,691.753999949,173608.32402085204,411.29554900860836,1187.5832188067734,7878.905091601618,42.07159315994122,3440.704328381749,11042.7226754545,4.178898567590944,0.12939422840269973,58,0.08384483501978461,127,0.07655213984327909,67,0.04038577456298975,569.00904159132,403.6431585292345,282.5889922111689,210.42971249849919,1437.0,899.0,50.0,2.398251401686598,user20,session_0799578885,test,0
1586,351.157000065,39999.785199013735,198.42679354192643,487.07597762560516,5000.0,54.546072537289255,1719.9490799493644,4855.598272284937,4.322181157363252,0.1581036249487981,70,0.199341035454349,94,0.05926860025220681,67,0.04224464060529634,222.0126103404792,431.0277427490542,136.6105467424003,244.89011348789268,712.0,899.0,50.0,4.5164983175799644,user20,session_1273150073,test,0
1889,393.023999929,58213.464836351006,200.88943628385138,495.83933878889843,5000.0,46.39944729738267,1632.5448394742268,4589.433129880865,3.8487021322661206,0.16316778178893498,102,0.25952613585538375,58,0.03070407623080995,100,0.05293806246691371,252.89835892006352,272.8168343038645,146.0170433605426,167.11316421185015,714.0,791.0,50.0,4.80632226108647,user20,session_1311858241,test,0
4189,580.933000088,50625.8278704439,55.386539458879845,429.86422516692477,5000.0,0.0,361.87968747057636,2341.679091229029,1.1383638193717815,0.1528359142692725,45,0.07746160055149799,278,0.06636428741943184,71,0.01694915254237288,402.42134160897587,434.9971353544999,246.62126250274528,256.6592058319859,1199.0,899.0,50.0,7.210814326893891,user20,session_1468258531,test,0
2331,108.746999979,30492.681170284653,57.51348635305874,435.196621038231,5000.0,0.0,695.3596662963882,4939.661386290321,1.18297188750465,0.1392177426203523,37,0.34023927103409773,40,0.01716001716001716,27,0.011583011583011582,455.2316602316602,544.1600171600171,330.39949995771303,267.83690773951884,1407.0,864.0,24.05318029483521,21.435074075148158,user20,session_1868010893,test,0
4922,283.90500021,65117.78710491469,32.890872753009376,323.2226669654955,5000.0,0.0,115.19778514177982,596.8214947676715,0.9111240444753038,0.13172448409269596,53,0.18668216467056495,279,0.05668427468508736,42,0.008533116619260463,451.18671271840714,380.9989841527834,345.376822683021,288.43141606102034,1124.0,899.0,50.0,17.33678517940605,user20,session_1924699326,test,0
